app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,revision_version,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,market_name_lookup,latitude_lookup,longitude_lookup
31.9,257.4,26,2025-11-01:13,24.4,0,0,-8.3,0,,n,0.0,989,final,2.1,82,1010,0,0,27.8,2025-11-01T18:30:00,2025-11-01T13:00:00,1762002000,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",266,4.4,1.6,Nizar,21.3733,74.1982
31.4,262.2,31,2025-11-01:14,24.8,0,0,-22.1,0,,n,0.75,990,final,2.1,86,1011,0,0,27.4,2025-11-01T19:30:00,2025-11-01T14:00:00,1762005600,0.0,16,"{'icon': 'd02n', 'description': 'Drizzle', 'code': 301}",262,4.0,1.2,Nizar,21.3733,74.1982
26.9,267.0,27,2025-11-01:15,24.1,0,0,-36.0,0,,n,1.0,990,final,2.1,90,1012,0,0,25.9,2025-11-01T20:30:00,2025-11-01T15:00:00,1762009200,0.0,16,"{'icon': 'r01n', 'description': 'Light rain', 'code': 500}",260,2.4,1.2,Nizar,21.3733,74.1982
26.9,272.4,26,2025-11-01:16,24.1,0,0,-50.0,0,,n,0.0,990,final,2.1,90,1012,0,0,25.9,2025-11-01T21:30:00,2025-11-01T16:00:00,1762012800,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",264,1.6,1.2,Nizar,21.3733,74.1982
25.8,280.2,22,2025-11-01:17,23.8,0,0,-63.9,0,,n,0.0,990,final,2.1,94,1012,0,0,24.8,2025-11-01T22:30:00,2025-11-01T17:00:00,1762016400,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",270,1.2,1.2,Nizar,21.3733,74.1982
26.2,298.9,16,2025-11-01:18,23.8,0,0,-77.1,0,,n,0.0,990,final,2.1,92,1012,0,0,25.2,2025-11-01T23:30:00,2025-11-01T18:00:00,1762020000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",270,1.6,1.2,Nizar,21.3733,74.1982
25.8,26.4,14,2025-11-01:19,23.8,0,0,-82.7,0,,n,0.0,990,final,2.1,94,1012,0,0,24.8,2025-11-02T00:30:00,2025-11-01T19:00:00,1762023600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",266,2.4,1.2,Nizar,21.3733,74.1982
25.8,72.4,14,2025-11-01:20,24.1,0,0,-71.4,0,,n,0.0,990,final,2.1,96,1012,0,0,24.8,2025-11-02T01:30:00,2025-11-01T20:00:00,1762027200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",268,2.4,1.6,Nizar,21.3733,74.1982
25.8,83.9,13,2025-11-01:21,24.1,0,0,-57.7,0,,n,0.0,989,final,2.1,96,1011,0,0,24.8,2025-11-02T02:30:00,2025-11-01T21:00:00,1762030800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",280,2.8,1.6,Nizar,21.3733,74.1982
25.8,90.3,17,2025-11-01:22,23.8,0,0,-43.7,0,,n,0.0,989,final,2.1,94,1011,0,0,24.8,2025-11-02T03:30:00,2025-11-01T22:00:00,1762034400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",286,2.4,1.6,Nizar,21.3733,74.1982
25.4,95.3,16,2025-11-01:23,23.7,0,0,-29.8,0,,n,0.0,989,final,2.1,96,1011,0,0,24.4,2025-11-02T04:30:00,2025-11-01T23:00:00,1762038000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",290,2.4,1.2,Nizar,21.3733,74.1982
25.8,100.0,21,2025-11-02:00,23.8,0,0,-15.9,0,,n,0.0,989,final,2.1,94,1011,0,0,24.8,2025-11-02T05:30:00,2025-11-02T00:00:00,1762041600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",294,2.4,1.6,Nizar,21.3733,74.1982
25.8,105.0,22,2025-11-02:01,23.8,0,0,-2.3,0,,n,0.0,991,final,2.1,94,1013,0,0,24.8,2025-11-02T06:30:00,2025-11-02T01:00:00,1762045200,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",296,2.4,1.2,Nizar,21.3733,74.1982
26.6,110.8,31,2025-11-02:02,23.8,57,513,11.0,146,,d,0.0,991,final,2.1,90,1013,0,133,25.6,2025-11-02T07:30:00,2025-11-02T02:00:00,1762048800,1.7,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",298,2.8,1.2,Nizar,21.3733,74.1982
26.8,118.2,28,2025-11-02:03,23.8,85,734,23.7,374,,d,0.0,992,final,2.1,88,1014,0,343,25.9,2025-11-02T08:30:00,2025-11-02T03:00:00,1762052400,2.3,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",268,4.4,1.2,Nizar,21.3733,74.1982
27.2,128.0,16,2025-11-02:04,23.4,102,839,35.4,582,,d,0.0,992,final,2.1,84,1014,0,541,26.3,2025-11-02T09:30:00,2025-11-02T04:00:00,1762056000,3.9,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",250,5.6,1.6,Nizar,21.3733,74.1982
29.6,141.9,14,2025-11-02:05,22.8,113,895,45.3,742,,d,0.0,993,final,2.1,78,1014,0,692,27.0,2025-11-02T10:30:00,2025-11-02T05:00:00,1762059600,5.5,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",248,5.6,2.0,Nizar,21.3733,74.1982
32.8,161.5,25,2025-11-02:06,22.5,118,922,52.0,837,,d,0.0,992,final,2.1,67,1013,0,776,29.3,2025-11-02T11:30:00,2025-11-02T06:00:00,1762063200,6.2,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",252,6.0,2.4,Nizar,21.3733,74.1982
33.4,185.5,29,2025-11-02:07,22.8,119,928,53.6,858,,d,0.0,991,final,2.1,67,1012,0,790,29.6,2025-11-02T12:30:00,2025-11-02T07:00:00,1762066800,6.2,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",256,6.4,2.4,Nizar,21.3733,74.1982
34.1,208.0,33,2025-11-02:08,22.3,116,913,49.5,803,,d,0.0,990,final,2.1,62,1011,0,735,30.4,2025-11-02T13:30:00,2025-11-02T08:00:00,1762070400,5.4,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",258,6.8,3.2,Nizar,21.3733,74.1982
34.8,224.9,27,2025-11-02:09,23.1,109,874,41.2,677,,d,0.0,989,final,2.1,65,1010,0,625,30.4,2025-11-02T14:30:00,2025-11-02T09:00:00,1762074000,4.3,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",256,7.6,3.2,Nizar,21.3733,74.1982
33.4,236.7,39,2025-11-02:10,23.3,95,800,30.3,492,,d,0.0,989,final,2.1,70,1010,0,441,29.3,2025-11-02T15:30:00,2025-11-02T10:00:00,1762077600,2.6,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",254,6.8,3.2,Nizar,21.3733,74.1982
34.2,245.3,29,2025-11-02:11,24.2,74,657,18.0,271,,d,0.0,989,final,2.1,74,1010,0,248,29.3,2025-11-02T16:30:00,2025-11-02T11:00:00,1762081200,1.9,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",252,6.0,3.2,Nizar,21.3733,74.1982
32.8,251.8,28,2025-11-02:12,24.1,35,303,5.0,52,,d,0.0,990,final,2.1,77,1011,0,48,28.5,2025-11-02T17:30:00,2025-11-02T12:00:00,1762084800,1.7,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",252,4.8,2.4,Nizar,21.3733,74.1982
32.2,257.1,27,2025-11-02:13,24.1,0,0,-8.4,0,,n,0.0,991,final,2.1,79,1012,0,0,28.1,2025-11-02T18:30:00,2025-11-02T13:00:00,1762088400,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",272,4.4,2.0,Nizar,21.3733,74.1982
30.9,261.9,44,2025-11-02:14,24.0,0,0,-22.2,0,,n,0.0,991,final,2.1,82,1012,0,0,27.4,2025-11-02T19:30:00,2025-11-02T14:00:00,1762092000,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",280,4.4,1.6,Nizar,21.3733,74.1982
27.2,266.6,40,2025-11-02:15,23.8,0,0,-36.1,0,,n,0.0,991,final,2.1,86,1013,0,0,26.3,2025-11-02T20:30:00,2025-11-02T15:00:00,1762095600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",284,4.0,1.6,Nizar,21.3733,74.1982
27.2,271.9,35,2025-11-02:16,23.8,0,0,-50.0,0,,n,0.0,992,final,2.1,86,1014,0,0,26.3,2025-11-02T21:30:00,2025-11-02T16:00:00,1762099200,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",284,3.6,1.6,Nizar,21.3733,74.1982
26.8,279.5,26,2025-11-02:17,23.8,0,0,-64.0,0,,n,0.0,992,final,2.1,88,1014,0,0,25.9,2025-11-02T22:30:00,2025-11-02T17:00:00,1762102800,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",274,4.0,2.0,Nizar,21.3733,74.1982
26.9,297.7,25,2025-11-02:18,24.1,0,0,-77.3,0,,n,0.0,991,final,2.1,90,1013,0,0,25.9,2025-11-02T23:30:00,2025-11-02T18:00:00,1762106400,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",270,4.0,2.4,Nizar,21.3733,74.1982
26.6,27.5,23,2025-11-02:19,24.2,0,0,-83.0,0,,n,0.0,991,final,2.1,92,1013,0,0,25.6,2025-11-03T00:30:00,2025-11-02T19:00:00,1762110000,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",270,4.8,2.4,Nizar,21.3733,74.1982
26.2,73.3,27,2025-11-02:20,24.2,0,0,-71.5,0,,n,0.0,991,final,2.1,94,1013,0,0,25.2,2025-11-03T01:30:00,2025-11-02T20:00:00,1762113600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",268,4.4,2.4,Nizar,21.3733,74.1982
26.9,84.5,32,2025-11-02:21,24.5,0,0,-57.8,0,,n,0.0,990,final,2.1,92,1012,0,0,25.9,2025-11-03T02:30:00,2025-11-02T21:00:00,1762117200,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",264,4.0,2.4,Nizar,21.3733,74.1982
26.2,90.7,28,2025-11-02:22,24.2,0,0,-43.8,0,,n,0.0,990,final,2.1,94,1012,0,0,25.2,2025-11-03T03:30:00,2025-11-02T22:00:00,1762120800,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",266,4.0,2.4,Nizar,21.3733,74.1982
25.8,95.7,36,2025-11-02:23,23.8,0,0,-29.9,0,,n,0.0,990,final,2.1,94,1012,0,0,24.8,2025-11-03T04:30:00,2025-11-02T23:00:00,1762124400,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",260,4.0,2.0,Nizar,21.3733,74.1982
26.2,100.3,44,2025-11-03:00,23.8,0,0,-16.0,0,,n,0.0,989,final,2.1,92,1011,0,0,25.2,2025-11-03T05:30:00,2025-11-03T00:00:00,1762128000,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",260,3.6,2.0,Nizar,21.3733,74.1982
25.8,105.3,39,2025-11-03:01,23.8,0,0,-2.4,0,,n,0.0,991,final,2.1,94,1013,0,0,24.8,2025-11-03T06:30:00,2025-11-03T01:00:00,1762131600,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",258,2.8,1.6,Nizar,21.3733,74.1982
26.2,111.1,41,2025-11-03:02,23.8,56,510,10.8,144,,d,0.0,991,final,2.1,92,1013,0,128,25.2,2025-11-03T07:30:00,2025-11-03T02:00:00,1762135200,1.5,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",256,4.0,2.0,Nizar,21.3733,74.1982
26.5,118.4,46,2025-11-03:03,23.5,85,733,23.5,371,,d,0.0,992,final,2.1,88,1014,0,322,25.6,2025-11-03T08:30:00,2025-11-03T03:00:00,1762138800,1.9,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",250,6.4,3.2,Nizar,21.3733,74.1982
27.1,128.3,68,2025-11-03:04,23.0,102,838,35.2,579,,d,0.0,992,final,2.1,82,1014,0,400,26.3,2025-11-03T09:30:00,2025-11-03T04:00:00,1762142400,2.3,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",252,7.2,3.2,Nizar,21.3733,74.1982
30.1,142.2,27,2025-11-03:05,22.6,113,894,45.1,739,,d,0.0,993,final,2.1,75,1014,0,683,27.4,2025-11-03T10:30:00,2025-11-03T05:00:00,1762146000,4.9,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",252,7.2,2.8,Nizar,21.3733,74.1982
33.9,161.7,26,2025-11-03:06,22.7,118,921,51.7,834,,d,0.0,992,final,2.1,65,1013,0,772,30.0,2025-11-03T11:30:00,2025-11-03T06:00:00,1762149600,6.1,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",256,8.0,3.2,Nizar,21.3733,74.1982
33.4,185.4,25,2025-11-03:07,22.2,119,927,53.3,855,,d,0.0,991,final,2.1,63,1012,0,794,30.0,2025-11-03T12:30:00,2025-11-03T07:00:00,1762153200,6.4,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",256,8.8,4.0,Nizar,21.3733,74.1982
33.6,207.7,21,2025-11-03:08,21.8,116,912,49.2,800,,d,0.0,989,final,2.1,60,1010,0,747,30.4,2025-11-03T13:30:00,2025-11-03T08:00:00,1762156800,5.9,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",256,9.2,4.4,Nizar,21.3733,74.1982
34.6,224.6,17,2025-11-03:09,21.9,108,873,40.9,673,,d,0.0,989,final,2.1,58,1010,0,630,31.1,2025-11-03T14:30:00,2025-11-03T09:00:00,1762160400,4.7,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",256,9.2,4.4,Nizar,21.3733,74.1982
34.7,236.4,18,2025-11-03:10,22.6,95,798,30.1,489,,d,0.0,988,final,2.1,62,1009,0,456,30.7,2025-11-03T15:30:00,2025-11-03T10:00:00,1762164000,3.1,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",258,9.2,4.0,Nizar,21.3733,74.1982
34.7,245.0,12,2025-11-03:11,22.6,74,655,17.9,268,,d,0.0,988,final,2.1,62,1009,0,251,30.7,2025-11-03T16:30:00,2025-11-03T11:00:00,1762167600,2.2,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",258,8.4,4.0,Nizar,21.3733,74.1982
33.4,251.5,7,2025-11-03:12,22.2,35,297,4.9,51,,d,0.0,988,final,2.1,63,1009,0,48,30.0,2025-11-03T17:30:00,2025-11-03T12:00:00,1762171200,1.9,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",254,7.6,3.2,Nizar,21.3733,74.1982
32.8,256.8,4,2025-11-03:13,22.5,0,0,-8.6,0,,n,0.0,989,final,2.1,67,1010,0,0,29.3,2025-11-03T18:30:00,2025-11-03T13:00:00,1762174800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",254,6.8,3.2,Nizar,21.3733,74.1982
32.0,261.6,4,2025-11-03:14,23.0,0,0,-22.3,0,,n,0.0,990,final,2.1,72,1011,0,0,28.5,2025-11-03T19:30:00,2025-11-03T14:00:00,1762178400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",254,6.0,3.2,Nizar,21.3733,74.1982
26.7,266.2,4,2025-11-03:15,22.6,0,0,-36.2,0,,n,0.0,990,final,2.1,82,1012,0,0,25.9,2025-11-03T20:30:00,2025-11-03T15:00:00,1762182000,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",254,6.0,3.2,Nizar,21.3733,74.1982
26.4,271.4,9,2025-11-03:16,22.7,0,0,-50.1,0,,n,0.0,991,final,2.1,84,1013,0,0,25.6,2025-11-03T21:30:00,2025-11-03T16:00:00,1762185600,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",254,5.6,2.8,Nizar,21.3733,74.1982
25.7,278.8,17,2025-11-03:17,22.9,0,0,-64.1,0,,n,0.0,991,final,2.1,89,1013,0,0,24.8,2025-11-03T22:30:00,2025-11-03T17:00:00,1762189200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",256,5.6,2.8,Nizar,21.3733,74.1982
26.1,296.5,21,2025-11-03:18,23.1,0,0,-77.4,0,,n,0.0,991,final,2.1,88,1013,0,0,25.2,2025-11-03T23:30:00,2025-11-03T18:00:00,1762192800,0.0,16,"{'icon': 'c02n', 'description': 'Scattered clouds', 'code': 802}",254,5.2,2.8,Nizar,21.3733,74.1982
25.7,28.7,49,2025-11-03:19,22.9,0,0,-83.2,0,,n,0.0,990,final,2.1,89,1012,0,0,24.8,2025-11-04T00:30:00,2025-11-03T19:00:00,1762196400,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",254,5.2,2.4,Nizar,21.3733,74.1982
25.0,74.2,59,2025-11-03:20,23.1,0,0,-71.6,0,,n,0.0,990,final,2.1,94,1012,0,0,24.1,2025-11-04T01:30:00,2025-11-03T20:00:00,1762200000,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",250,4.8,2.4,Nizar,21.3733,74.1982
25.3,85.1,49,2025-11-03:21,22.8,0,0,-57.8,0,,n,0.0,990,final,2.1,91,1012,0,0,24.4,2025-11-04T02:30:00,2025-11-03T21:00:00,1762203600,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",252,4.8,2.8,Nizar,21.3733,74.1982
25.0,91.2,79,2025-11-03:22,23.1,0,0,-43.9,0,,n,0.0,989,final,2.1,94,1011,0,0,24.1,2025-11-04T03:30:00,2025-11-03T22:00:00,1762207200,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",254,4.8,2.8,Nizar,21.3733,74.1982
25.0,96.0,87,2025-11-03:23,23.1,0,0,-30.0,0,,n,0.0,989,final,2.1,94,1011,0,0,24.1,2025-11-04T04:30:00,2025-11-03T23:00:00,1762210800,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",256,5.6,3.2,Nizar,21.3733,74.1982
26.1,100.6,100,2025-11-04:00,23.3,0,0,-16.1,0,,n,0.0,989,final,2.1,89,1011,0,0,25.2,2025-11-04T05:30:00,2025-11-04T00:00:00,1762214400,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",256,5.6,2.8,Nizar,21.3733,74.1982
26.1,105.6,100,2025-11-04:01,23.3,0,0,-2.5,0,,n,0.0,990,final,2.1,89,1012,0,0,25.2,2025-11-04T06:30:00,2025-11-04T01:00:00,1762218000,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",254,5.2,2.8,Nizar,21.3733,74.1982
26.1,111.4,96,2025-11-04:02,23.1,56,507,10.7,142,,d,0.0,990,final,2.1,88,1012,0,76,25.2,2025-11-04T07:30:00,2025-11-04T02:00:00,1762221600,0.7,16,"{'icon': 'c04d', 'description': 'Overcast clouds', 'code': 804}",256,5.6,3.2,Nizar,21.3733,74.1982
25.7,118.7,70,2025-11-04:03,23.2,85,731,23.4,368,,d,0.0,991,final,2.1,91,1013,0,245,24.8,2025-11-04T08:30:00,2025-11-04T03:00:00,1762225200,1.5,16,"{'icon': 'c03d', 'description': 'Broken clouds', 'code': 803}",258,7.2,3.2,Nizar,21.3733,74.1982
26.1,128.6,25,2025-11-04:04,23.3,102,837,35.0,575,,d,0.0,991,final,2.1,89,1013,0,531,25.2,2025-11-04T09:30:00,2025-11-04T04:00:00,1762228800,3.5,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",266,7.6,3.2,Nizar,21.3733,74.1982
29.3,142.4,33,2025-11-04:05,22.2,112,893,44.8,735,,d,0.0,992,final,2.1,75,1013,0,673,27.0,2025-11-04T10:30:00,2025-11-04T05:00:00,1762232400,4.7,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",266,8.0,3.2,Nizar,21.3733,74.1982
32.5,161.8,16,2025-11-04:06,21.5,118,921,51.4,830,,d,0.0,992,final,2.1,62,1013,0,778,29.6,2025-11-04T11:30:00,2025-11-04T06:00:00,1762236000,6.5,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",264,8.0,2.8,Nizar,21.3733,74.1982
32.6,185.4,17,2025-11-04:07,21.1,119,926,53.0,851,,d,0.0,991,final,2.1,59,1012,0,799,30.0,2025-11-04T12:30:00,2025-11-04T07:00:00,1762239600,6.8,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",260,7.6,3.2,Nizar,21.3733,74.1982
32.8,207.5,10,2025-11-04:08,20.6,116,911,49.0,796,,d,0.0,990,final,2.1,56,1011,0,750,30.4,2025-11-04T13:30:00,2025-11-04T08:00:00,1762243200,6.4,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",260,8.0,3.2,Nizar,21.3733,74.1982
33.4,224.3,21,2025-11-04:09,20.4,108,872,40.7,670,,d,0.0,989,final,2.1,53,1010,0,629,31.1,2025-11-04T14:30:00,2025-11-04T09:00:00,1762246800,4.5,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",260,8.0,3.6,Nizar,21.3733,74.1982
32.1,236.1,24,2025-11-04:10,21.0,95,797,29.9,486,,d,0.0,988,final,2.1,60,1009,0,454,29.6,2025-11-04T15:30:00,2025-11-04T10:00:00,1762250400,3.0,16,"{'icon': 'c02d', 'description': 'Scattered clouds', 'code': 802}",262,7.2,3.6,Nizar,21.3733,74.1982
32.1,244.7,16,2025-11-04:11,21.0,74,653,17.7,266,,d,0.0,988,final,2.1,60,1009,0,250,29.6,2025-11-04T16:30:00,2025-11-04T11:00:00,1762254000,2.1,16,"{'icon': 'c02d', 'description': 'Few clouds', 'code': 801}",256,6.4,3.2,Nizar,21.3733,74.1982
31.6,251.2,8,2025-11-04:12,20.7,34,291,4.8,49,,d,0.0,988,final,2.1,60,1009,0,46,29.3,2025-11-04T17:30:00,2025-11-04T12:00:00,1762257600,1.9,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",246,4.8,2.4,Nizar,21.3733,74.1982
31.0,256.5,6,2025-11-04:13,20.6,0,0,-8.6,0,,n,0.0,989,final,2.1,61,1010,0,0,28.9,2025-11-04T18:30:00,2025-11-04T13:00:00,1762261200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",244,4.4,2.4,Nizar,21.3733,74.1982
29.9,261.3,4,2025-11-04:14,21.1,0,0,-22.4,0,,n,0.0,990,final,2.1,67,1011,0,0,27.8,2025-11-04T19:30:00,2025-11-04T14:00:00,1762264800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",244,4.4,2.4,Nizar,21.3733,74.1982
25.7,265.9,4,2025-11-04:15,20.5,0,0,-36.2,0,,n,0.0,989,final,2.1,75,1011,0,0,25.2,2025-11-04T20:30:00,2025-11-04T15:00:00,1762268400,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",242,4.4,2.4,Nizar,21.3733,74.1982
25.4,271.0,1,2025-11-04:16,20.7,0,0,-50.2,0,,n,0.0,990,final,2.1,78,1012,0,0,24.8,2025-11-04T21:30:00,2025-11-04T16:00:00,1762272000,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",246,4.0,2.4,Nizar,21.3733,74.1982
24.8,278.1,1,2025-11-04:17,21.4,0,0,-64.1,0,,n,0.0,990,final,2.1,85,1012,0,0,24.1,2025-11-04T22:30:00,2025-11-04T17:00:00,1762275600,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",256,4.0,2.4,Nizar,21.3733,74.1982
24.9,295.2,5,2025-11-04:18,22.2,0,0,-77.6,0,,n,0.0,990,final,2.1,89,1012,0,0,24.1,2025-11-04T23:30:00,2025-11-04T18:00:00,1762279200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",260,3.6,2.0,Nizar,21.3733,74.1982
24.9,29.9,20,2025-11-04:19,22.2,0,0,-83.5,0,,n,0.0,990,final,2.1,89,1012,0,0,24.1,2025-11-05T00:30:00,2025-11-04T19:00:00,1762282800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",270,4.0,2.0,Nizar,21.3733,74.1982
25.0,75.1,60,2025-11-04:20,23.1,0,0,-71.7,0,,n,0.0,989,final,2.1,94,1011,0,0,24.1,2025-11-05T01:30:00,2025-11-04T20:00:00,1762286400,0.0,16,"{'icon': 'c03n', 'description': 'Broken clouds', 'code': 803}",270,4.4,2.4,Nizar,21.3733,74.1982
25.4,85.6,100,2025-11-04:21,23.4,0,0,-57.9,0,,n,0.0,989,final,2.1,94,1011,0,0,24.4,2025-11-05T02:30:00,2025-11-04T21:00:00,1762290000,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",266,4.8,2.4,Nizar,21.3733,74.1982
24.6,91.6,75,2025-11-04:22,22.7,0,0,-44.0,0,,n,0.0,988,final,2.1,94,1010,0,0,23.7,2025-11-05T03:30:00,2025-11-04T22:00:00,1762293600,0.0,16,"{'icon': 'c04n', 'description': 'Overcast clouds', 'code': 804}",262,4.4,3.2,Nizar,21.3733,74.1982
22.5,96.3,2,2025-11-04:23,20.4,0,0,-30.0,0,,n,0.0,982,final,2.1,91,1004,0,0,21.9,2025-11-05T04:30:00,2025-11-04T23:00:00,1762297200,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",260,4.0,1.6,Nizar,21.3733,74.1982
22.1,100.9,5,2025-11-05:00,20.3,0,0,-16.2,0,,n,0.0,982,interim,0.0,93,1004,0,0,21.5,2025-11-05T05:30:00,2025-11-05T00:00:00,1762300800,0.0,16,"{'icon': 'c02n', 'description': 'Few clouds', 'code': 801}",254,4.0,1.6,Nizar,21.3733,74.1982
22.1,105.9,0,2025-11-05:01,20.3,0,0,-2.7,0,,n,0.0,984,interim,0.0,93,1006,0,0,21.5,2025-11-05T06:30:00,2025-11-05T01:00:00,1762304400,0.0,16,"{'icon': 'c01n', 'description': 'Clear Sky', 'code': 800}",250,4.0,1.2,Nizar,21.3733,74.1982
22.5,111.7,0,2025-11-05:02,20.4,55,503,10.6,139,,d,0.0,984,interim,0.0,91,1006,0,131,21.9,2025-11-05T07:30:00,2025-11-05T02:00:00,1762308000,2.1,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",248,3.6,1.2,Nizar,21.3733,74.1982
24.3,119.0,0,2025-11-05:03,20.6,84,729,23.2,365,,d,0.0,984,interim,0.0,83,1006,0,344,23.7,2025-11-05T08:30:00,2025-11-05T03:00:00,1762311600,2.8,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",250,4.8,1.6,Nizar,21.3733,74.1982
25.8,128.9,0,2025-11-05:04,20.7,102,836,34.8,572,,d,0.0,986,interim,0.0,76,1008,0,539,25.2,2025-11-05T09:30:00,2025-11-05T04:00:00,1762315200,4.2,16,"{'icon': 'c01d', 'description': 'Clear Sky', 'code': 800}",260,6.0,2.4,Nizar,21.3733,74.1982
